Station,StationID,Date,Time,SampleDescription,FieldNotes,Weather,NorthLat,WestLong,Chla,Pheophytin,DissAmmonia,DissCalcium,DissChloride,DissNitrateNitrite,DOC,TOC,DON,DissOrthoPhos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,SpCndSurface,FluorescenceSurface,DOSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,FluorescenceBottom,DOBottom,WTBottom,TurbidityBottom,pHBottom
D7,E0B80702024,2001-09-11,09:10,,N/A,"Scattered clouds, windy",N/A,N/A,1.42,0.5,0.02,N/A,6740,0.45,N/A,N/A,0.2,0.11,0.15,13.5,11000,16,1,0.3,4.5,61,N/A,19424,13.86,8.2,19.9,12.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2001-10-10,09:00,,N/A,"warm, hazy,  light breeze",N/A,N/A,1.3,0.88,0.07,N/A,6680,0.5,N/A,N/A,0.2,0.12,0.14,13.2,12100,31,5,0.6,5,36,N/A,19886,38.3,8.15,18,20.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2001-11-09,11:35,,N/A,"Partly sunny, windy in afternoon",N/A,N/A,1.04,0.73,0.12,N/A,6860,0.49,N/A,N/A,0.3,0.09,0.12,13.2,11500,26,3,0.6,6,40,N/A,20238,18.5,8.6,16.4,17.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2001-12-07,08:45,,Vertical Seabird Inoperative...collected bottom sample with pump,"Overcast , cool, windy 15mph NE",N/A,N/A,1.02,1.84,0.22,N/A,2080,0.57,N/A,N/A,0.4,0.08,0.16,17.6,3830,58,6,0.8,5.1,28,N/A,6766,29.4,9.4,11.7,32.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-01-08,09:15,,Lost Power  ...fixed generator,"Foggy, cold, slight breeze",N/A,N/A,1.06,2.1,0.12,N/A,77,0.48,N/A,N/A,0.6,0.07,0.15,16.8,251,69,7,1,6.4,22,N/A,450,42.3,8.9,11.6,55.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-02-06,09:30,,N/A,"foggy, cold",N/A,N/A,1.08,1.48,0.16,N/A,3390,0.44,N/A,N/A,0.3,0.07,0.14,16.3,6080,54,9,0.5,19.2,34,N/A,10730,41.8,10.2,9.4,28.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-03-06,07:45,,N/A,"Rain, cool, slight breeze",N/A,N/A,11.7,3.96,0.15,N/A,3300,0.47,N/A,N/A,0.4,0.08,0.14,15.5,6420,39,6,0.7,17.9,38,N/A,9864,24.75,9.3,13.69,22.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-04-05,07:15,,N/A,"Overcast, light breeze",N/A,N/A,2.6,1.55,0.08,N/A,1350,0.33,N/A,N/A,0.2,0.06,0.11,21.3,2500,28,3,0.4,5,28,N/A,5329,22.3,9.7,14.8,23.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-05-03,06:05,,N/A,"cool, foggy, windy",N/A,N/A,1.32,2.99,0.08,N/A,2370,0.41,N/A,N/A,0.2,0.08,0.18,13.2,4300,87,10,0.5,6.8,16,N/A,7546,37.6,10.5,15.3,49.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-06-04,09:20,,N/A,"clear, hot, sunny, light winds",N/A,N/A,1.37,1.18,0.06,N/A,2310,0.51,N/A,N/A,0.2,0.08,0.14,13.1,4150,41,4,0.4,5.8,28,N/A,7449,22.7,8.4,19.7,22.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-07-17,07:10,,P. amurnesis (hundreds) found in zoo tow net,"Cool, windy (30 knts sw), overcast",N/A,N/A,2.35,0.81,0.06,N/A,5300,0.52,N/A,N/A,0.2,0.1,0.16,13.8,9690,58,7,0.4,4.7,20,N/A,16109,26.1,8.1,20.2,19.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-08-15,07:25,,Hach 2100 P for turbitdity,"Overcast, cold, windy",N/A,N/A,1.99,1.97,0.06,N/A,6080,0.45,N/A,N/A,0.2,0.1,0.21,12.3,11400,81,8,0.4,6.5,28,N/A,18441,31.2,8.1,20.2,19.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-09-13,07:45,,N/A,"Windy, rough water, clear, fog bank in distrance",N/A,N/A,2.46,2.3,0.07,N/A,6530,0.4,N/A,N/A,0.3,0.1,0.2,14.8,12000,88,9,0.7,5.2,22,N/A,19457,32.5,9.4,19.2,57.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-10-11,06:25,,N/A,"Calm, cool, clear",N/A,N/A,2.06,1.62,0.06,N/A,6960,0.4,N/A,N/A,0.2,0.1,0.18,12.5,12500,76,6,0.4,5.1,36,N/A,20284,24.5,8.9,18.1,36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-11-13,10:10,,N/A,N/A,N/A,N/A,0.84,1.58,0.12,N/A,5440,0.45,N/A,N/A,0.4,0.08,0.09,12.9,9880,44,5,0.4,5.4,36,N/A,15930,19.93,N/A,15.28,22.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2002-12-11,07:55,,N/A,"Cool, foggy",N/A,N/A,1.18,0.9,0.15,N/A,6500,0.47,N/A,N/A,0.3,0.08,0.15,13,11600,48,6,0.6,4.7,26,N/A,19000,25.2,9,12.5,25.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-01-10,07:55,,N/A,"Rainy, foggy, and cool",N/A,N/A,0.69,0.83,0.12,N/A,760,0.34,N/A,N/A,0.7,0.06,0.16,16.8,1650,76,10,1,5.8,18,N/A,2647,55.2,9.9,9.8,71,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-02-07,06:20,,Too dark for secchi reading,"Wind 28 knots, still dark, clear",N/A,N/A,1.7,2.23,0.07,N/A,350,0.31,N/A,N/A,0.2,0.05,0.16,18.5,720,96,8,0.5,5.6,N/A,N/A,1057,40.1,10.3,10.8,53.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-03-12,08:25,,N/A,"overcast, cool, slight breeze",N/A,N/A,1.18,0.45,0.1,N/A,3130,0.33,N/A,N/A,0.3,0.05,0.09,16.2,5660,17,4,0.5,5.3,50,N/A,9463,29,9.9,14,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-04-10,06:50,,EC & temp. from Vertical SeaBird,"Hazy, light breeze",N/A,N/A,1.5,0.97,0.08,N/A,2810,0.39,N/A,N/A,0.2,0.06,0.1,14.7,5024,22,4,0.3,5.2,36,N/A,8292,16.7,9.3,14.7,15.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-05-09,06:40,,N/A,"Sunny, clear, light breeze, calm",N/A,N/A,6.14,3.76,ND,N/A,36,0.22,N/A,N/A,0.5,0.03,0.11,16.5,162,80,9,0.5,5.2,12,N/A,269,30.7,10.2,15.2,53.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-06-09,08:00,,N/A,"Cool, windy (28 knots sw)",N/A,N/A,6.44,3.27,0.05,N/A,512,0.26,N/A,N/A,0.4,0.08,0.12,16.2,1143,88,10,0.4,4.8,16,N/A,1881,30.2,8.8,19.2,53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-07-21,08:20,,N/A,"Winds 19K  (SW), warm, Cloudy",N/A,N/A,1.61,1.17,0.04,N/A,3040,0.33,N/A,N/A,0.2,0.08,0.15,13.6,6136,71,8,0.3,6,30,N/A,9481,13.7,8,23.1,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-08-06,08:55,,N/A,"Sunny, clear, warm, light breeze",N/A,N/A,1.43,1.53,0.1,N/A,2310,0.3,N/A,N/A,0.7,0.08,0.16,15.1,4604,60,6,0.8,4.8,22,N/A,7213,12.6,9,21.5,35.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-09-03,07:35,,N/A,"Partly cloudy, windy (up to 15 knots sw), few raindrops",N/A,N/A,1.64,1.61,0.06,N/A,4600,0.32,N/A,N/A,0.2,0.09,0.17,14,6508,59,7,0.4,5.2,32,N/A,14005,15.5,7.9,20.4,31.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-10-17,09:35,,N/A,N/A,N/A,N/A,1.47,0.31,0.07,N/A,6530,0.34,N/A,N/A,0.3,0.08,0.11,12.4,11370,5,1,0.4,4.7,70,N/A,19011,15.2,8.3,18.7,8.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-11-18,09:15,,N/A,"sunny, calm",N/A,N/A,0.66,0.78,0.13,N/A,6170,0.42,N/A,N/A,0.8,0.08,0.12,12.5,10680,29,4,0.5,5.2,44,N/A,18175,17,8.6,14.8,16.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2003-12-17,08:10,,N/A,"Cool, overcast",N/A,N/A,0.7,1.95,0.23,N/A,2810,0.46,N/A,N/A,1.3,0.08,0.12,13.7,5116,64,8,1.4,5.5,28,N/A,8700,44.5,9.9,9.5,44.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-01-16,08:30,,N/A,"Overcast, cool, light breeze",N/A,N/A,0.63,1.31,0.11,N/A,833,0.4,N/A,N/A,0.6,0.06,0.13,18,1824,46,6,0.7,6.6,24,N/A,3153,18,9.9,9.9,36.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-02-23,14:30,,N/A,"Slightly overcast, light wind, cooling in the afternoon",N/A,N/A,2.06,2.33,0.12,N/A,22,0.25,N/A,N/A,0.5,0.07,0.18,16.6,156,78,10,0.7,5.8,14,N/A,201,26.6,8.2,12.5,85.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-03-16,08:55,,N/A,"Sunny, clear",N/A,N/A,3.61,1.71,0.05,N/A,17,0.25,N/A,N/A,0.7,0.05,0.11,18.8,133,36,7,0.9,5.9,36,N/A,229,27.6,9.3,16.4,28.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-04-13,07:30,,N/A,"Wind SW 25-30 Knots, Clear",N/A,N/A,2.85,2.51,0.08,N/A,510,0.36,N/A,N/A,0.2,0.06,0.14,15.7,1079,50,6,0.4,5.9,40,N/A,1915,19.1,9.4,16.1,38.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-05-12,08:10,,N/A,"Hazy, cool, light wind 9-12 mph",N/A,N/A,0.92,1.3,0.07,N/A,2370,0.3,N/A,N/A,0.2,0.06,0.1,12.9,4304,30,4,0.4,6.5,32,N/A,7735,0.26,8.2,18.7,17.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-06-08,06:25,,N/A,Slightly overcast and cool with medium winds (up to 15 mph),N/A,N/A,1.36,0.2,0.09,N/A,6220,0.43,N/A,N/A,0.4,0.08,0.12,11.3,11970,22,4,0.4,6.9,36,N/A,18220,0.98,8,18.9,17.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-07-07,06:20,,N/A,"overcast, cool, windy (up to 25 knots)",N/A,N/A,1.52,1.62,0.08,N/A,5260,0.51,N/A,N/A,0.2,0.1,0.19,12.7,9350,73,6,0.4,6.9,20,N/A,15861,1.3,8.1,20.1,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-08-23,08:00,,N/A,N/A,N/A,N/A,1.64,0.78,0.05,N/A,4940,0.41,N/A,N/A,0.2,0.09,0.14,14.2,8970,29,4,0.4,6.4,44,N/A,15025,1,8,20.5,28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-09-22,09:20,,N/A,"clear, sunny, warm, light breeze",N/A,N/A,1.38,0.59,0.06,N/A,5360,0.29,N/A,N/A,0.2,0.09,0.13,13,9570,26,4,0.6,6.4,52,N/A,16392,1.1,7.7,20,16.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-10-20,06:30,,N/A,"Overcast, cool",N/A,N/A,0.76,0.95,0.1,N/A,6860,0.37,N/A,N/A,0.3,0.1,0.1,10.7,12500,30,3,1.1,6.8,40,N/A,20779,1,8.2,17.1,20.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-11-19,07:50,,N/A,"Sunny, clear, light to medium winds (up to 12 mph)",N/A,N/A,0.72,0.61,0.15,N/A,5540,0.44,N/A,N/A,0.4,0.08,0.09,2.8,10570,19.2,2,0.5,6.5,58,N/A,17065,1.2,8.4,14.4,14.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2004-12-20,09:20,,Nepholometer Malfunction,Cold and foggy,N/A,N/A,0.18,2.93,0.21,N/A,4950,0.52,N/A,N/A,0.3,0.08,0.17,14.2,9140,71,8,0.9,7.7,22,N/A,15794,0.87,9.3,10.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-01-19,09:00,,N/A,"Foggy, overcast, medium winds 12-15 knots",N/A,N/A,0.82,1.17,0.12,N/A,749,0.5,N/A,N/A,0.4,0.06,0.08,17,1488,40,10,0.7,7.6,22,N/A,2666,1.8,10.2,8.5,39.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-02-16,07:20,,N/A,"Overcast, misty",N/A,N/A,0.61,0.48,0.13,N/A,2120,0.52,N/A,N/A,0.3,0.07,0.12,16.6,3464,26,4,0.6,7.8,40,N/A,6241,1.2,9.5,11.9,28.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-03-21,10:15,,N/A,"Overcast, warm, light breeze",N/A,N/A,2.36,0.18,0.08,N/A,1270,0.51,N/A,N/A,0.4,0.07,0.13,16.7,2294,29,4,0.6,7.1,32,N/A,4201,1.63,9.1,15.9,30.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-04-18,08:50,,N/A,"Mostly clear, hazy, warm, medium winds 11-13 mph",N/A,N/A,2.15,0.83,0.06,N/A,548,0.36,N/A,N/A,0.3,0.05,0.1,15.6,1168,25,5,0.4,6.1,34,N/A,2130,2.2,9.4,16.1,27,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-05-18,10:00,,N/A,"Overcast, cool, winds 15-16 mph",N/A,N/A,9.72,3.51,0.04,N/A,43,0.25,N/A,N/A,0.3,0.04,0.15,14.9,196,54,7,0.4,6.5,20,N/A,308,3.54,8.6,18.4,45.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-06-15,07:55,,N/A,"slightly overcast, cool, wind 12-15mph",N/A,N/A,4.97,1.5,0.02,N/A,254,0.21,N/A,N/A,0.1,0.06,0.1,15.2,552,20,2,0.3,5.7,24,N/A,1048,2.5,8.4,20.88,37.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-07-13,06:55,,N/A,"Mostly sunny, warm, light to medium winds (8-10 mph)",N/A,N/A,1.08,0.58,0.04,N/A,1640,0.29,N/A,N/A,0.2,0.07,0.11,14.4,3090,31,5,0.3,5.7,24,N/A,5573,0.99,7.9,22.3,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-08-10,05:20,,N/A,"Mostly sunny, cool, strong winds",N/A,N/A,1.79,1.65,0.05,N/A,4740,0.36,N/A,N/A,0.3,0.09,0.18,13,8300,11,1,0.9,7.1,24,N/A,14561,2.2,8.4,19.9,24.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-09-23,07:30,,N/A,"Mostly sunny, medium to strong winds",N/A,N/A,1.84,0.94,0.05,N/A,4970,0.32,N/A,N/A,0.1,0.08,0.16,12,8520,49,5,0.4,6.8,32,N/A,14685,1.4,8.4,18.3,35.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-10-24,08:40,,N/A,Mostly sunny and cool with medium winds (up to 15 mph),N/A,N/A,1.42,1.33,0.09,N/A,6790,0.35,N/A,N/A,0.4,0.07,0.15,12,11570,47,6,0.7,6.8,36,N/A,19218,1.2,8.2,17.4,36.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-11-21,07:20,,Vertical seabird not working,Mostly sunny with no wind,N/A,N/A,1.14,0.49,0.14,N/A,6220,0.47,N/A,N/A,0.6,0.07,0.12,11.6,11140,4,ND,0.7,6.7,70,N/A,18970,1.1,8.2,14.7,11.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2005-12-21,07:20,,N/A,foggy and cool,N/A,N/A,0.68,0.62,0.2,N/A,4900,0.52,N/A,N/A,0.2,0.08,0.1,13,8950,18,5,0.5,7.3,36,N/A,15184,1.1,9.4,10.6,21.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-01-23,08:30,,N/A,"mostly sunny, cool",N/A,N/A,2.26,0.67,0.04,N/A,22,0.27,N/A,N/A,ND,0.04,0.1,18.1,120,37,5,ND,7.6,20,N/A,214,1.5,10.1,9.9,34.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-02-21,07:30,,N/A,"mostly sunny, clear, cool light winds",N/A,N/A,1.82,0.74,0.07,N/A,989,0.27,N/A,N/A,0.2,0.04,0.08,16.9,1745,21,3,0.3,6.9,24,N/A,2789,1.4,10,10.5,24.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-03-22,06:35,,N/A,"mostly sunny, cool, light breeze",N/A,N/A,4.92,1.12,0.02,N/A,41,0.23,N/A,N/A,0.1,0.03,0.04,16.9,184,32,4,0.2,7.3,20,N/A,324,2.4,10.3,11.2,35.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-04-21,06:20,,N/A,"Mostly cloudy, cool winds 15-20 knots",N/A,N/A,1.95,0.95,0.02,N/A,10,0.13,N/A,N/A,0.2,0.03,0.08,16.4,105,44,4,0.3,7.7,22,N/A,169,1.6,9.4,14.6,45.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-05-19,05:50,,N/A,Mostly cloudy with medium to strong winds (up to 20 knts),N/A,N/A,3.57,2.16,0.02,N/A,12,0.14,N/A,N/A,0.2,0.03,0.08,13.1,96,49,6,0.4,7.8,30,N/A,153,2,8.9,19,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-06-27,16:40,,N/A,Overcast and cool w/medium to strong winds (up to 19 knots).,N/A,N/A,2.76,3.46,0.05,N/A,721,0.27,N/A,N/A,0.1,0.06,0.13,12.5,773,89,11,0.3,7.7,20,N/A,1390,2.2,8.2,22.3,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-07-17,07:05,,N/A,Mostly sunny and warm with light to medium winds.,N/A,N/A,1.47,1.17,0.06,N/A,2470,0.31,N/A,N/A,0.2,0.06,0.1,11.8,4452,41,4,0.4,6.7,30,N/A,7847,1,7.9,22.4,20.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-08-18,09:30,,data taken from zootow sheet,N/A,N/A,N/A,2.78,6.49,0.06,N/A,2980,0.26,N/A,N/A,0.1,0.06,0.27,12,5528,228,26,0.4,3.5,20,N/A,9481,1.9,8.5,20.4,62.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-09-13,07:10,,N/A,mostly sunny and warm with light to medium winds,N/A,N/A,0.83,0.93,0.07,N/A,3340,0.32,N/A,N/A,0.1,0.06,0.1,12,6132,24,5,0.3,5.2,24,N/A,10755,1.6,8.2,19.9,28.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-10-12,07:10,,N/A,Mostly sunny and warm with light winds.,N/A,N/A,1.26,1.08,0.07,N/A,4830,0.37,N/A,N/A,0.1,0.07,0.11,12.9,8820,30,4,0.4,5.3,30,N/A,15161,1.3,8.5,17.8,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-11-13,09:30,,N/A,Overcast and cool with intermittent showers.,N/A,N/A,0.76,0.98,0.1,N/A,5580,0.43,N/A,N/A,0.2,0.06,0.09,10.3,10220,17,3,0.4,5.5,44,N/A,17253,1.6,9.2,15.2,14.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2006-12-11,08:20,,N/A,mostly foggy and cool,N/A,N/A,0.95,0.59,0.14,N/A,6200,0.51,N/A,N/A,0.2,0.05,0.09,11.1,11010,17,2,0.6,4.5,58,N/A,18854,1.9,9.9,11.6,14.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-01-12,08:25,,N/A,Mostly sunny and cold,N/A,N/A,1.54,1.83,0.19,N/A,4950,0.57,N/A,N/A,0.6,0.05,0.11,14.5,9250,44,2,1,5.5,32,N/A,15798,2,10.4,8.7,42.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-02-13,09:45,,Mechanical problems with the vertical Seabird...used YSI 6600 instead,"mostly sunny and cool with light breeze, calm",N/A,N/A,1.05,0.93,0.19,N/A,3940,0.57,N/A,N/A,0.4,0.05,0.08,14,6932,14,2,0.5,6.3,60,N/A,12368,1.3,10.2,11,8.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-03-12,07:20,,N/A,"Mostly sunny and warm, with light breeze",N/A,N/A,1.75,3.8,0.11,N/A,1180,0.49,N/A,N/A,0.3,0.05,0.18,16.2,2040,114,14,0.8,5.1,24,N/A,4367,1.6,9.5,13.7,16.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-04-11,06:55,,N/A,overcast and cool with intermittent rain.,N/A,N/A,4.91,4.13,0.04,N/A,2860,0.54,N/A,N/A,0.2,0.06,0.11,12.8,5410,43,5,0.4,6.8,32,N/A,9440,2.2,9.1,16,20.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-05-09,06:35,,N/A,mostly sunny and warm,N/A,N/A,0.62,0.73,0.08,N/A,3020,0.55,N/A,N/A,0.2,0.07,0.09,12.8,5372,18,1,0.4,7.4,32,N/A,9611,1,8.4,18.5,6.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-06-14,14:50,,8.2 DO on h bird,"sunny, calm, hot",N/A,N/A,1.95,2.08,0.06,N/A,4430,0.52,N/A,N/A,0.2,0.06,0.14,11.2,7880,89,19,0.5,6.8,22,N/A,13845,1.6,8.3,21.6,23.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-07-23,09:25,,N/A,N/A,N/A,N/A,1.6,0.91,0.06,N/A,4470,0.57,N/A,N/A,0.3,0.09,0.12,11.1,8370,41,5,0.5,5.9,40,N/A,13972,1.4,7.8,22,17.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-08-21,08:10,,Jellyfish observed in neomysis/zooplankton nets.,Mostly sunny and warm with medium winds.,N/A,N/A,1.39,0.99,0.07,N/A,5310,0.48,N/A,N/A,0.3,0.08,0.12,10.1,9800,33,5,0.4,4,40,N/A,16563,1.3,8.2,20.7,10.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-09-20,09:45,,N/A,overcast and cool,N/A,N/A,1.37,0.88,0.06,N/A,5210,0.39,N/A,N/A,0.3,0.08,0.11,13,9490,12,4,0.5,4.8,70,N/A,16020,1.6,8.2,19,14.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-10-18,08:05,,N/A,Mostly cloudy and cool with light winds,N/A,N/A,0.42,2.15,0.09,N/A,6090,0.44,N/A,N/A,0.3,0.08,0.11,12.8,11060,17,2,0.5,4.6,56,N/A,18286,1.1,8.6,16.4,6.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-11-16,08:00,,N/A,mostly cloudy and cool with light winds,N/A,N/A,1.03,2.49,0.12,N/A,6340,0.53,N/A,N/A,0.3,0.07,0.13,12.2,11510,37,8,0.6,5,36,N/A,19308,1.5,8.5,15.8,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2007-12-18,08:35,,N/A,"overcast and cool, light rain",N/A,N/A,1.31,1.69,0.17,N/A,6980,0.59,N/A,N/A,0.2,0.07,0.13,14.6,12640,52,8,0.7,6,24,N/A,21334,1.6,9.6,10.5,17.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-01-17,08:15,,N/A,Mostly sunny and cool with medium winds,N/A,N/A,0.97,1.73,0.25,N/A,2970,0.7,N/A,N/A,0.8,0.06,0.16,17.4,5520,46,10,0.9,6.3,30,N/A,9716,2.1,9.9,9,31.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-02-19,11:10,,N/A,Mostly cloudy and cool with light rain.,N/A,N/A,0.92,1.14,0.13,N/A,1480,0.65,N/A,N/A,0.4,0.06,0.13,17,2830,61,5,0.6,9.7,20,N/A,5111,1.7,10.2,10.6,35,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-03-17,09:35,,Fluoroprobe Study,Mostly sunny and warm.,N/A,N/A,1.93,2.13,0.09,N/A,948,0.59,N/A,N/A,ND,0.06,0.13,16,2250,52,8,0.3,8.5,20,N/A,4095,1.7,9.7,13.2,32.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-04-15,09:20,,N/A,Mostly sunny and cool with light winds,N/A,N/A,4.83,2.11,0.05,N/A,3680,0.56,N/A,N/A,0.1,0.07,0.12,14.8,6660,59,9,0.3,8,34,N/A,11362,2.8,9.3,15.2,27.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-05-13,08:35,,N/A,Mostly sunny and warm,N/A,N/A,1.55,1.01,0.07,N/A,3410,0.53,N/A,N/A,0.3,0.08,0.1,13,6130,26,ND,0.3,7.7,36,N/A,10830,1.2,8.8,17.3,18.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-06-12,08:50,,N/A,Mostly sunny and warm with a light breeze,N/A,N/A,2.23,0.5,0.05,N/A,4380,0.5,N/A,N/A,0.3,0.07,0.12,13.1,7790,24,2,0.5,7.8,46,N/A,13509,1.3,8.1,20.7,11.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D7,E0B80702024,2008-07-10,07:10,,N/A,"sunny and warm with a light breeze, hazy from fire smoke.",N/A,N/A,1.82,1.35,0.06,N/A,5720,0.57,N/A,N/A,0.2,0.09,0.14,3.1,10350,47,12,0.5,3.7,28,N/A,17300,1.6,7.7,22,17.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
